Plan_Tarihi;Hat_Kodu;Hat_Adi;Is_Emri_Sira;Urun_Kodu;Urun_Adi;Malzeme_Kodu;Izolasyon_Cinsi;Zorluk_Derecesi;Planlanan_Bobin;Planlanan_Metraj;Bobin_Metraj;Operator_Kodu;Tahmini_Sure_Saat;Bakim_Gunu;Kapasite_Kullanim
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;29;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;44;6600;150;OPR-1002;Oca.96;True;48.2
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;30;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;22;2200;100;OPR-1002;Oca.19;True;50.9
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;31;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;35;3500;100;OPR-1002;1.May;True;55.1
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;32;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;38;7600;200;OPR-1002;2.May;True;64.5
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;33;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;5;500;100;OPR-1002;0.8;True;65.1
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;34;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;54;10800;200;OPR-1002;�ub.57;True;78.3
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;35;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;53;5300;100;OPR-1002;Oca.92;True;84.8
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;36;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;32;4800;150;OPR-1002;Oca.57;True;90.7
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;37;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;40;6000;150;OPR-1002;Oca.83;True;98.0
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;38;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;7;1050;150;OPR-1002;0.75;True;99.3
30.08.2025;XTR-1002;Standart Extruder Hattı Beta;39;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;5;500;100;OPR-1002;0.8;True;99.9
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;40;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;51;3060;60;OPR-1005;Mar.25;True;8.May
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;41;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;41;2460;60;OPR-1005;�ub.76;True;15.Mar
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;42;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;30;1800;60;OPR-1005;�ub.22;True;20.Mar
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;43;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;29;2900;100;OPR-1005;2.May;True;28.Nis
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;44;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;34;2040;60;OPR-1005;�ub.42;True;34.1
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;45;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;38;3800;100;OPR-1005;3.A�u;True;44.6
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;46;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;39;3900;100;OPR-1005;Mar.15;True;55.4
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;47;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;40;3200;80;OPR-1005;3.0;True;64.3
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;48;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;38;2280;60;OPR-1005;�ub.61;True;70.7
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;49;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;41;2460;60;OPR-1005;�ub.76;True;77.5
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;50;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;35;3500;100;OPR-1005;�ub.89;True;87.2
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;51;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;48;2880;60;OPR-1005;3.Oca;True;95.2
30.08.2025;XTR-1003;Ağır Hizmet Extruder Hattı Gamma;52;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;25;1500;60;OPR-1005;Oca.98;True;99.4
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;53;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;9;2745;305;OPR-2001;0.78;True;2.Oca
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;54;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;6;1800;300;OPR-2001;0.49;True;3.Nis
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;55;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;56;16800;300;OPR-2001;�ub.27;True;16.Oca
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;56;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;32;9760;305;OPR-2001;Oca.64;True;23.May
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;57;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;28;2800;100;OPR-2001;0.7;True;25.Haz
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;58;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;59;14750;250;OPR-2001;�ub.14;True;36.7
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;59;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;41;4100;100;OPR-2001;0.77;True;39.8
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;60;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;29;7250;250;OPR-2001;Oca.24;True;45.3
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;61;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;49;4900;100;OPR-2001;0.86;True;48.9
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;62;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;20;6100;305;OPR-2001;Oca.19;True;53.5
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;63;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;6;600;100;OPR-2001;0.43;True;54.0
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;64;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;13;1300;100;OPR-2001;0.43;True;55.0
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;65;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;49;12250;250;OPR-2001;Oca.84;True;64.2
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;66;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;34;10200;300;OPR-2001;Oca.49;True;71.9
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;67;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;38;7600;200;OPR-2001;Oca.57;True;77.6
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;68;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;40;12200;305;OPR-2001;Oca.94;True;86.8
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;69;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;29;2900;100;OPR-2001;0.71;True;89.0
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;70;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;24;2400;100;OPR-2001;0.56;True;90.8
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;71;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;40;4000;100;OPR-2001;0.75;True;93.9
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;72;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;53;5300;100;OPR-2001;0.91;True;97.9
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;73;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;7;2135;305;OPR-2001;0.7;True;99.5
30.08.2025;XTR-1004;Yüksek Hızlı Extruder Hattı Delta;74;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;5;500;100;OPR-2001;0.42;True;99.8
30.08.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;75;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;26;20800;800;OPR-2004;Eyl.59;True;46.2
30.08.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;76;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;8;6400;800;OPR-2004;Mar.59;True;60.4
30.08.2025;XTR-2001;Özel Üretim Extruder Hattı Epsilon;77;KBL-702;Fiber Optik MM 24C Data Center;FO-SM-9;LSZH;9;20;16000;800;OPR-2004;Tem.59;True;96.0
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;78;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;47;9400;200;OPR-2003;�ub.24;True;10.�ub
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;79;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;36;5400;150;OPR-2003;Oca.59;True;16.Oca
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;80;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;29;5800;200;OPR-2003;Oca.44;True;22.Nis
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;81;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;16;1600;100;OPR-2003;1.�ub;True;24.�ub
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;82;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;11;2200;200;OPR-2003;0.86;True;26.Haz
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;83;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;48;4800;100;OPR-2003;Oca.69;True;31.A�u
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;84;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;14;1400;100;OPR-2003;0.97;True;33.3
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;85;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;10;2000;200;OPR-2003;0.73;True;35.5
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;86;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;50;5000;100;OPR-2003;Oca.73;True;41.0
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;87;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;30;3000;100;OPR-2003;Oca.31;True;44.2
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;88;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;32;4800;150;OPR-2003;Oca.47;True;49.5
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;89;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;16;3200;200;OPR-2003;0.96;True;52.9
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;90;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;14;2100;150;OPR-2003;0.93;True;55.2
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;91;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;35;3500;100;OPR-2003;Oca.41;True;59.0
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;92;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;37;7400;200;OPR-2003;Oca.74;True;67.1
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;93;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;9;900;100;OPR-2003;0.87;True;68.1
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;94;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;8;1200;150;OPR-2003;0.76;True;69.4
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;95;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;51;10200;200;OPR-2003;�ub.26;True;80.5
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;96;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;22;4400;200;OPR-2003;Oca.18;True;85.3
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;97;KBL-202;NYY 4x16 mm² Yeraltı Enerji;CU-ETP;XLPE;4;11;1650;150;OPR-2003;0.85;True;87.1
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;98;KBL-901;H07RN-F 5G6 mm² Kauçuk Endüstriyel;CU-ETP;Kauçuk;6;27;2700;100;OPR-2003;Oca.25;True;90.0
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;99;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;28;5600;200;OPR-2003;1.Nis;True;96.1
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;100;KBL-502;NHXMH 5x2.5 mm² Halogen-Free Endüstriyel;CU-ETP;Halogen-Free;4;6;900;150;OPR-2003;0.7;True;97.1
30.08.2025;XTR-2002;Standart Extruder Hattı Zeta;101;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;11;2200;200;OPR-2003;0.77;True;99.5
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;102;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;5;500;100;OPR-2005;0.9;True;1.�ub
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;103;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;14;840;60;OPR-2005;Oca.37;True;3.Mar
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;104;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;59;5900;100;OPR-2005;4.Kas;True;17.Eyl
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;105;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;36;2880;80;OPR-2005;�ub.56;True;25.0
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;106;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;50;5000;100;OPR-2005;Mar.58;True;37.3
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;107;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;6;360;60;OPR-2005;1.�ub;True;38.2
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;108;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;8;480;60;OPR-2005;1.Kas;True;39.4
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;109;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;45;4500;100;OPR-2005;Mar.28;True;50.5
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;110;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;19;1520;80;OPR-2005;Oca.67;True;54.3
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;111;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;26;1560;60;OPR-2005;Oca.89;True;58.1
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;112;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;22;1760;80;OPR-2005;Oca.83;True;62.5
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;113;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;34;3400;100;OPR-2005;�ub.62;True;70.9
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;114;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;18;1800;100;OPR-2005;Oca.67;True;75.3
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;115;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;22;2200;100;OPR-2005;Oca.91;True;80.7
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;116;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;16;1280;80;OPR-2005;Oca.52;True;83.9
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;117;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;15;900;60;OPR-2005;Oca.41;True;86.1
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;118;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;44;2640;60;OPR-2005;�ub.67;True;92.6
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;119;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;22;1760;80;OPR-2005;Oca.83;True;97.0
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;120;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;5;500;100;OPR-2005;0.9;True;98.2
30.08.2025;XTR-2003;Ağır Hizmet Extruder Hattı Eta;121;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;6;600;100;OPR-2005;0.96;True;99.7
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;122;KBL-802;CAT7 SFTP 4P Yüksek Performans;CU-ETP;LSZH;5;16;3200;200;OPR-2003;1.Ara;True;2.Eyl
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;123;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;49;9800;200;OPR-2003;Oca.95;True;11.Haz
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;124;KBL-501;NHXMH 3x1.5 mm² Halogen-Free Bina;CU-ETP;Halogen-Free;2;50;10000;200;OPR-2003;Oca.87;True;20.May
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;125;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;20;6100;305;OPR-2003;Oca.38;True;25.Eyl
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;126;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;13;1300;100;OPR-2003;0.56;True;27.Oca
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;127;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;9;2250;250;OPR-2003;0.7;True;29.Oca
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;128;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;39;9750;250;OPR-2003;Oca.83;True;37.8
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;129;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;5;1500;300;OPR-2003;0.5;True;39.1
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;130;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;9;2745;305;OPR-2003;0.86;True;41.6
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;131;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;55;5500;100;OPR-2003;1.Eyl;True;46.5
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;132;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;40;12000;300;OPR-2003;2.May;True;57.2
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;133;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;10;1000;100;OPR-2003;0.43;True;58.1
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;134;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;41;4100;100;OPR-2003;0.98;True;61.7
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;135;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;5;1500;300;OPR-2003;0.5;True;63.1
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;136;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;16;2400;150;OPR-2003;0.81;True;65.2
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;137;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;56;17080;305;OPR-2003;3.A�u;True;80.4
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;138;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;57;5700;100;OPR-2003;Oca.22;True;85.5
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;139;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;25;2500;100;OPR-2003;0.74;True;87.7
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;140;KBL-201;NYY 4x6 mm² Yeraltı Enerji;CU-ETP;PVC;3;32;6400;200;OPR-2003;Oca.43;True;93.4
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;141;KBL-102;NYA 3x2.5 mm² Bina İçi Tesisat;CU-ETP;PVC;2;52;5200;100;OPR-2003;Oca.14;True;98.1
30.08.2025;XTR-2004;Kombine Extruder Hattı Theta;142;KBL-101;NYA 2x1.5 mm² Bina İçi Tesisat;CU-ETP;PVC;1;16;1600;100;OPR-2003;0.52;True;99.5
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;143;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;57;3420;60;OPR-2005;Haz.76;True;14.Haz
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;144;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;13;1300;100;OPR-2005;2.Eyl;True;20.�ub
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;145;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;7;420;60;OPR-2005;1.May;True;22.0
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;146;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;34;2040;60;OPR-2005;Nis.34;True;30.Tem
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;147;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;56;3360;60;OPR-2005;Haz.65;True;45.0
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;148;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;42;3360;80;OPR-2005;May.35;True;59.4
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;149;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;48;3840;80;OPR-2005;6.Oca;True;75.8
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;150;KBL-401;YVV 4x50 mm² Çok Ağır Sanayi;AL-1350;XLPE;7;5;300;60;OPR-2005;Oca.29;True;77.1
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;151;KBL-302;YVV 3x35 mm² Ağır Sanayi;AL-1350;XLPE;6;21;1680;80;OPR-2005;3.Oca;True;84.3
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;152;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;10;1000;100;OPR-2005;Oca.75;True;88.5
30.08.2025;XTR-2005;Süper Ağır Hizmet Extruder Hattı Iota;153;KBL-301;NYY 5x25 mm² Endüstriyel Enerji;CU-ETP;XLPE;5;23;2300;100;OPR-2005;Mar.24;True;98.4
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;1;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;50;15250;305;OPR-1002;�ub.52;True;12.May
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;2;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;49;14700;300;OPR-1002;�ub.21;True;24.May
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;3;KBL-601;LIHCH 2x0.75 mm² Sinyal Kontrol;CU-ETP;PVC;1;19;5700;300;OPR-1002;1.Mar;True;29.Oca
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;4;KBL-902;H07RN-F 3G2.5 mm² Kauçuk Seyyar;CU-ETP;Kauçuk;3;14;2100;150;OPR-1002;0.73;True;30.A�u
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;5;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;38;11590;305;OPR-1002;2.�ub;True;40.3
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;6;KBL-602;LIHCH 4x1.0 mm² Kontrol Kumanda;CU-ETP;PVC;2;31;7750;250;OPR-1002;1.Nis;True;46.6
1.09.2025;XTR-1001;Mikro Extruder Hattı Alfa;7;KBL-801;CAT6 UTP 4P Data İletişim;CU-ETP;PE;3;40;12200;305;OPR-1002;2.Kas;True;56.6
